TransectNum,date,year,stratum,Rank,Observer,Point,StartTime,TimePeriod,Common Name,BirdCode,radialDistance,How,Sex,visual,Migrant,CL_Count,CL_ID,88,PtVisitZone,PtVisitEasting,PtVisitNorthing,MgmtEntity,County,State,BCR,primaryHabitat
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,1,Cassin's Kingbird,CAKI,26,C,U,1,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,1,Cassin's Kingbird,CAKI,94,C,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,1,House Finch,HOFI,46,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,1,Northern Mockingbird,NOMO,107,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,1,Northern Mockingbird,NOMO,135,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,2,American Robin,AMRO,64,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,2,Black-throated Sparrow,BTSP,49,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,3,Brown-headed Cowbird,BHCO,31,C,U,1,0,2,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,3,Mourning Dove,MODO,97,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,4,Broad-tailed Hummingbird,BTLH,26,O,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,4,Lark Sparrow,LASP,73,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,5,Cactus Wren,CACW,168,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,5,Chipping Sparrow,CHSP,36,V,U,1,0,3,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,5,Western Wood-Pewee,WEWP,85,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,6,Bewick's Wren,BEWR,48,S,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,1,853,6,Chipping Sparrow,CHSP,27,C,U,0,0,1,,0,13,459875,3776875,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,1,Black-throated Sparrow,BTSP,32,C,U,1,0,2,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,1,Northern Mockingbird,NOMO,121,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,1,Northern Mockingbird,NOMO,180,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,1,Turkey Vulture,TUVU,450,V,U,1,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,1,Unknown Bird,UNBI,107,V,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,2,Eurasian Collared-Dove,EUCD,168,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,2,Northern Mockingbird,NOMO,63,V,U,1,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,2,Western Wood-Pewee,WEWP,151,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,3,Northern Mockingbird,NOMO,97,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,4,Cassin's Sparrow,CASP,109,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,4,Lark Sparrow,LASP,132,S,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,5,Cassin's Sparrow,CASP,33,C,U,1,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,5,Northern Flicker,NOFL,148,C,U,0,0,1,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,2,909,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459625,3776875,All Other Lands,Lincoln,NM,16,SH
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,1,Cactus Wren,CACW,174,S,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,1,Eurasian Collared-Dove,EUCD,256,S,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,1,Northern Mockingbird,NOMO,205,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,1,Western Wood-Pewee,WEWP,101,S,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,2,Cassin's Kingbird,CAKI,228,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,2,Pinyon Jay,PIJA,191,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,3,House Finch,HOFI,89,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,3,Western Kingbird,WEKI,232,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,4,Northern Mockingbird,NOMO,173,S,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,4,Woodhouse's Scrub-Jay,WOSJ,234,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,6,Canyon Towhee,CANT,98,C,U,0,0,1,,0,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,3,924,88,Lesser Goldfinch,LEGO,-1,U,U,0,0,1,,1,13,459375,3776875,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,1,Northern Mockingbird,NOMO,22,S,U,0,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,1,Northern Mockingbird,NOMO,76,S,U,1,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,1,Rock Wren,ROWR,72,S,U,1,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,1,Say's Phoebe,SAPH,36,V,U,1,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,2,Bewick's Wren,BEWR,24,C,U,1,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,2,Eurasian Collared-Dove,EUCD,69,C,U,1,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,3,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,4,940,6,MacGillivray's Warbler,MGWA,17,V,U,1,0,1,,0,13,459125,3776875,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,1,Cactus Wren,CACW,72,S,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,1,House Finch,HOFI,34,S,U,1,0,2,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,1,House Finch,HOFI,73,S,U,1,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,1,Western Kingbird,WEKI,63,C,U,0,0,2,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,2,Brown-headed Cowbird,BHCO,94,C,U,1,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,2,Black-throated Sparrow,BTSP,109,S,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,2,Northern Mockingbird,NOMO,105,S,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,2,Western Wood-Pewee,WEWP,104,S,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,3,American Robin,AMRO,121,S,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,3,Chipping Sparrow,CHSP,37,C,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,3,Northern Flicker,NOFL,136,C,U,1,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,3,Scaled Quail,SCQU,64,C,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,4,Bushtit,BUSH,62,C,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,4,Pinyon Jay,PIJA,106,C,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,4,Unknown Swallow,UNSW,39,V,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,5,Canyon Towhee,CANT,40,V,U,1,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,5,Lark Sparrow,LASP,63,S,U,0,0,1,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,5,816,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459875,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,1,Common Raven,CORA,336,C,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,1,Lark Sparrow,LASP,64,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,1,Northern Mockingbird,NOMO,82,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,1,Pinyon Jay,PIJA,23,C,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,1,Pinyon Jay,PIJA,57,C,U,1,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,2,American Robin,AMRO,131,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,2,Cactus Wren,CACW,143,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,2,Northern Flicker,NOFL,90,C,U,1,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,2,Western Kingbird,WEKI,162,C,U,0,0,2,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,3,Black-throated Sparrow,BTSP,95,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,3,House Finch,HOFI,74,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,3,Scott's Oriole,SCOR,124,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,3,Scaled Quail,SCQU,84,C,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,4,Chipping Sparrow,CHSP,50,C,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,4,Rufous-crowned Sparrow,RCSP,97,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,5,Unknown Bird,UNBI,63,V,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,5,Western Wood-Pewee,WEWP,172,S,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,6,835,6,Bewick's Wren,BEWR,52,C,U,0,0,1,,0,13,459625,3776625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,1,Ash-throated Flycatcher,ATFL,65,C,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,1,House Finch,HOFI,87,C,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,1,Pinyon Jay,PIJA,310,C,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,2,Cassin's Kingbird,CAKI,98,C,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,2,Northern Mockingbird,NOMO,109,V,U,1,0,2,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,2,Northern Mockingbird,NOMO,161,S,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,3,Canyon Towhee,CANT,152,C,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,3,Lark Sparrow,LASP,146,S,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,4,Pinyon Jay,PIJA,259,C,U,0,0,1,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,7,714,6,Turkey Vulture,TUVU,49,V,U,1,0,2,,0,13,459375,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,1,Cassin's Kingbird,CAKI,97,C,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,1,Eurasian Collared-Dove,EUCD,163,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,1,Eurasian Collared-Dove,EUCD,176,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,1,Northern Mockingbird,NOMO,221,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,1,Scott's Oriole,SCOR,88,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,2,Ash-throated Flycatcher,ATFL,113,C,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,2,Cassin's Kingbird,CAKI,169,C,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,2,Lark Sparrow,LASP,61,C,U,1,0,2,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,3,Blue Grosbeak,BLGR,96,C,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,3,Northern Mockingbird,NOMO,129,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,5,Chipping Sparrow,CHSP,53,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,5,Say's Phoebe,SAPH,184,S,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,6,House Finch,HOFI,65,C,U,0,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,8,656,6,Yellow-rumped Warbler,YRWA,45,C,U,1,0,1,,0,13,459125,3776625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,1,American Robin,AMRO,143,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,1,Black-throated Sparrow,BTSP,77,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,1,Black-throated Sparrow,BTSP,81,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,1,Cassin's Kingbird,CAKI,168,C,U,0,0,2,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,1,House Finch,HOFI,143,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,2,Pinyon Jay,PIJA,248,C,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,3,Bewick's Wren,BEWR,79,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,3,Chipping Sparrow,CHSP,32,C,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,3,Western Meadowlark,WEME,225,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,4,Northern Mockingbird,NOMO,182,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,5,Western Kingbird,WEKI,116,C,U,0,0,2,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,5,Western Wood-Pewee,WEWP,158,S,U,0,0,1,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,9,758,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,459875,3776375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,10,743,1,American Robin,AMRO,112,S,U,0,0,1,,0,13,459625,3776375,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA1,5/19/2017,2017,NM-RANCH-RA,1,MRUEH,10,743,1,Eurasian Collared-Dove,EUCD,180,S,U,0,0,1,,0,13,459625,3776375,All Other Lands,Lincoln,NM,16,RI
